time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16
23-Jan-2018 16:08:00,624,347,44.25,22.66,22.825,30.125,36.03,38.115,38.63,3624,2640,2664,2640,2640,2664,2736,3960
23-Jan-2018 16:09:00,620,348,42.625,22.72,22.84,30.16,36.03,38.12,38.63,3624,2664,2652,2568,2652,2688,2748,3960
23-Jan-2018 16:10:00,618,349,41.25,22.75,22.85,30.065,36.03,38.135,38.63,3624,2664,2676,2664,2676,2688,2712,3960
23-Jan-2018 16:11:00,618,346,43.375,22.72,22.87,30.065,36.13,38.155,38.595,3612,2640,2688,2640,2688,2616,2688,3960
23-Jan-2018 16:12:00,640,347,43.375,22.75,22.85,30.13,36.095,38.165,38.63,3600,2688,2676,2616,2676,2664,2748,3960
23-Jan-2018 16:13:00,616,350,40.5,22.72,22.83,30.19,36.13,38.18,38.63,3636,2736,2652,2688,2664,2664,2796,3960
23-Jan-2018 16:14:00,617.333333333333,348,42.25,22.66,22.83,30.03,36.095,38.195,38.595,3648,2616,2664,2544,2652,2640,2772,3960
23-Jan-2018 16:15:00,620,351,43.125,22.595,22.825,30.16,36.13,38.17,38.63,3624,2664,2676,2520,2676,2688,2712,3960
23-Jan-2018 16:16:00,618,347,42.625,22.63,22.81,30.13,36.06,38.135,38.63,3624,2664,2652,2520,2676,2664,2676,3960
23-Jan-2018 16:17:00,640,354,42.75,22.56,22.79,30.19,36.095,38.09,38.63,3624,2664,2640,2520,2664,2688,2664,3960
23-Jan-2018 16:18:00,620,348.666666666667,41.9166666666667,22.565,22.795,30.22,36.16,38.085,38.63,3612,2688,2652,2520,2664,2664,2664,3960
23-Jan-2018 16:19:00,624,349,42.625,22.56,22.77,30.16,36.125,38.05,38.595,3612,2664,2664,2520,2652,2664,2676,3960
23-Jan-2018 16:20:00,618,348,43,22.53,22.75,30.22,36.065,38.01,38.63,3624,2664,2652,2520,2652,2616,2676,3984
23-Jan-2018 16:21:00,620,346,42.5,22.5,22.755,30.22,36.03,38,38.63,3636,2664,2628,2520,2640,2664,2688,3984
23-Jan-2018 16:22:00,624,352,42.75,22.47,22.745,30.16,36.095,38.015,38.63,3660,2640,2652,2520,2664,2688,2676,3984
23-Jan-2018 16:23:00,620,346.666666666667,42.5833333333333,22.5,22.745,30.06,36.06,38.015,38.56,3636,2664,2676,2520,2676,2664,2712,3984
23-Jan-2018 16:24:00,632,347,44.125,22.53,22.73,30.095,36,38.015,38.63,3612,2688,2676,2520,2664,2664,2760,3984
23-Jan-2018 16:25:00,616,348,42.625,22.56,22.755,30.13,35.97,38.045,38.595,3624,2664,2664,2640,2664,2640,2712,3984
23-Jan-2018 16:26:00,622,354,42.375,22.63,22.755,30.22,36.03,38.065,38.66,3612,2664,2664,2688,2640,2640,2712,3984
23-Jan-2018 16:27:00,617.333333333333,349.333333333333,42.5,22.63,22.79,30.19,36.065,38.105,38.63,3612,2736,2676,2688,2640,2664,2724,3960
23-Jan-2018 16:28:00,620,349,41.875,22.69,22.78,30.13,36.06,38.1,38.66,3612,2640,2664,2568,2664,2664,2700,3960
23-Jan-2018 16:29:00,624,348,42.75,22.69,22.79,30.13,36.095,38.1,38.66,3612,2664,2688,2544,2664,2712,2712,3648
23-Jan-2018 16:30:00,616,349,42.25,22.66,22.805,30.13,36.03,38.1,38.69,3624,2712,2688,2520,2664,2688,2736,3624
23-Jan-2018 16:31:00,628,349,42.875,22.69,22.83,30.19,36.03,38.075,38.66,3624,2688,2664,2664,2652,2688,2760,4032
23-Jan-2018 16:32:00,617.333333333333,349,41.25,22.63,22.815,30.22,36,38.06,38.63,3648,2664,2664,2712,2676,2664,2760,4032
23-Jan-2018 16:33:00,618,350,42,22.63,22.825,30.28,36.06,38.085,38.66,3636,2712,2676,2616,2688,2712,2760,3984
23-Jan-2018 16:34:00,628,347,43.875,22.63,22.81,30.28,36.03,38.07,38.66,3612,2688,2664,2664,2676,2688,2712,3984
23-Jan-2018 16:35:00,624,355,42.5,22.63,22.81,30.25,36,38.06,38.63,3624,2664,2652,2640,2676,2664,2712,3984
23-Jan-2018 16:36:00,621.333333333333,352.666666666667,42.8333333333333,22.63,22.785,30.25,36.06,38.09,38.625,3612,2640,2640,2568,2652,2664,2724,3984
23-Jan-2018 16:37:00,620,353,42.625,22.56,22.76,30.19,36.095,38.095,38.595,3612,2712,2640,2592,2676,2688,2736,3984
23-Jan-2018 16:38:00,620,351,43.25,22.53,22.77,30.19,36,38.08,38.63,3624,2712,2652,2640,2688,2688,2772,4008
23-Jan-2018 16:39:00,624,354,42.875,22.56,22.745,30.16,36.095,38.1,38.595,3636,2640,2652,2520,2688,2664,2724,4008
23-Jan-2018 16:40:00,620,353,42.25,22.53,22.765,30.095,36,38.06,38.595,3624,2688,2664,2520,2688,2712,2712,3984
23-Jan-2018 16:41:00,618.666666666667,348.666666666667,40.5833333333333,22.53,22.78,30.13,36.03,38.05,38.63,3612,2664,2676,2520,2676,2688,2700,3672
23-Jan-2018 16:42:00,620,350,40.25,22.5,22.775,30.06,36.03,38.03,38.66,3624,2616,2652,2520,2676,2664,2652,3960
23-Jan-2018 16:43:00,620,342,43.875,22.53,22.78,30.06,36,38.045,38.63,3624,2712,2640,2520,2688,2640,2700,3960
23-Jan-2018 16:44:00,624,350,41.125,22.53,22.77,30.095,36,38.025,38.66,3636,2616,2652,2520,2676,2688,2760,3960
23-Jan-2018 16:45:00,620,347.333333333333,42.75,22.5,22.77,30.13,35.97,38.035,38.69,3636,2640,2640,2520,2640,2688,2760,3984
23-Jan-2018 16:46:00,622,349,42.625,22.56,22.755,30.22,35.97,38.095,38.66,3636,2688,2640,2520,2652,2688,2724,3960
23-Jan-2018 16:47:00,624,348,42.75,22.56,22.755,30.19,36,38.08,38.63,3636,2640,2652,2520,2652,2616,2724,3960
23-Jan-2018 16:48:00,612,350,42.375,22.595,22.755,30.125,36,38.135,38.63,3624,2688,2664,2520,2664,2664,2760,3960
23-Jan-2018 16:49:00,632,349,42.75,22.595,22.78,30.19,36,38.165,38.625,3612,2640,2652,2688,2688,2640,2760,3960
23-Jan-2018 16:50:00,618.666666666667,349.333333333333,42.25,22.69,22.805,30.25,36,38.16,38.56,3612,2688,2652,2688,2652,2640,2772,3960
23-Jan-2018 16:51:00,620,350,42.125,22.66,22.81,30.28,36,38.135,38.63,3624,2664,2676,2664,2640,2688,2736,4008
23-Jan-2018 16:52:00,618,348,43.75,22.69,22.84,30.28,36.03,38.14,38.63,3624,2688,2700,2640,2652,2688,2724,4008
23-Jan-2018 16:53:00,626,349,42.75,22.72,22.855,30.25,36,38.15,38.66,3636,2640,2700,2688,2664,2664,2760,4056
23-Jan-2018 16:54:00,621.333333333333,346.666666666667,43.3333333333333,22.69,22.885,30.345,36.13,38.175,38.595,3660,2664,2688,2640,2676,2664,2760,3984
23-Jan-2018 16:55:00,622,350,42.125,22.72,22.885,30.31,36.095,38.18,38.63,3648,2640,2700,2664,2700,2664,2772,4056
23-Jan-2018 16:56:00,610,350,40.375,22.72,22.895,30.345,36.095,38.17,38.56,3636,2784,2688,2664,2700,2712,2736,4032
23-Jan-2018 16:57:00,620,350,43,22.72,22.895,30.28,36.095,38.22,38.56,3636,2712,2676,2664,2688,2664,2724,3960
23-Jan-2018 16:58:00,620,351,40.75,22.66,22.895,30.31,36.095,38.23,38.56,3624,2688,2664,2544,2700,2688,2772,3960
23-Jan-2018 16:59:00,622.666666666667,348.666666666667,42.4166666666667,22.69,22.895,30.28,36.06,38.28,38.56,3612,2712,2652,2592,2700,2664,2736,3960
23-Jan-2018 17:00:00,614,353,41.125,22.63,22.87,30.31,36.03,38.265,38.53,3624,2664,2664,2544,2688,2688,2700,3960
23-Jan-2018 17:01:00,618,345,43.5,22.63,22.845,30.28,36.065,38.205,38.5,3660,2616,2664,2520,2664,2664,2676,3960
23-Jan-2018 17:02:00,624,351,41.875,22.56,22.85,30.25,36.095,38.175,38.53,3660,2664,2676,2520,2676,2616,2676,3960
23-Jan-2018 17:03:00,614.666666666667,349,42.0833333333333,22.53,22.84,30.22,36.095,38.125,38.56,3648,2688,2688,2520,2664,2688,2700,3960
23-Jan-2018 17:04:00,624,348,42.75,22.5,22.815,30.16,36.03,38.1,38.56,3648,2640,2664,2520,2652,2664,2700,3960
23-Jan-2018 17:05:00,614,349,43.5,22.5,22.795,30.06,36.06,38.105,38.56,3636,2712,2652,2520,2664,2688,2688,3960
23-Jan-2018 17:06:00,620,346,42,22.44,22.76,30.06,36,38.08,38.595,3612,2616,2652,2520,2664,2640,2676,3960
23-Jan-2018 17:07:00,626,356,42.625,22.47,22.765,30.095,36.03,38.06,38.63,3600,2688,2640,2520,2676,2664,2724,3960
23-Jan-2018 17:08:00,620,347.333333333333,42.5,22.53,22.745,30.095,35.97,38.08,38.56,3624,2688,2652,2520,2676,2664,2760,3960
23-Jan-2018 17:09:00,628,350,43.125,22.53,22.755,30.13,36,38.1,38.63,3636,2688,2652,2520,2664,2688,2760,3960
23-Jan-2018 17:10:00,618,348,43.375,22.595,22.77,30.03,36.03,38.095,38.63,3624,2640,2676,2520,2652,2664,2712,3960
23-Jan-2018 17:11:00,624,350,42.375,22.66,22.77,30.06,36.065,38.11,38.66,3636,2616,2688,2520,2664,2712,2724,3960
23-Jan-2018 17:12:00,620,348,41.75,22.66,22.79,30.095,36.06,38.145,38.66,3636,2688,2664,2616,2676,2664,2736,3960
23-Jan-2018 17:13:00,624,349,43,22.66,22.81,30,36.095,38.105,38.63,3624,2688,2688,2616,2652,2664,2700,3960
23-Jan-2018 17:14:00,632,347,43.375,22.69,22.825,30.095,36.065,38.135,38.595,3624,2664,2676,2640,2664,2664,2736,3984
23-Jan-2018 17:15:00,616,347,42.875,22.69,22.85,30.095,36.19,38.18,38.56,3624,2664,2652,2664,2676,2664,2772,3960
23-Jan-2018 17:16:00,622,344,41,22.75,22.88,30.13,36.13,38.23,38.595,3624,2664,2652,2712,2652,2640,2772,3960
23-Jan-2018 17:17:00,617.333333333333,346.666666666667,42.0833333333333,22.69,22.88,30.25,36.125,38.275,38.56,3624,2664,2664,2664,2652,2640,2700,3960
23-Jan-2018 17:18:00,620,350,42.625,22.69,22.885,30.25,36.095,38.25,38.56,3636,2688,2664,2664,2676,2640,2700,3960
23-Jan-2018 17:19:00,624,348,44.125,22.69,22.88,30.25,36.125,38.245,38.595,3636,2640,2652,2664,2688,2664,2760,3960
23-Jan-2018 17:20:00,622,353,42.5,22.66,22.855,30.16,36.095,38.23,38.63,3624,2640,2676,2664,2652,2640,2772,3960
23-Jan-2018 17:21:00,620,347.333333333333,41.8333333333333,22.66,22.85,30.16,36.13,38.21,38.595,3636,2688,2688,2520,2640,2640,2772,3960
23-Jan-2018 17:22:00,622,352,41.625,22.595,22.82,30.19,36.13,38.2,38.595,3636,2640,2676,2664,2676,2664,2760,3960
23-Jan-2018 17:23:00,612,346,43.875,22.595,22.795,30.19,36.13,38.165,38.595,3636,2712,2652,2616,2652,2664,2760,3960
23-Jan-2018 17:24:00,624,348,43.5,22.53,22.815,30.22,36.13,38.13,38.595,3636,2688,2664,2688,2628,2664,2760,3960
23-Jan-2018 17:25:00,618,356,41.375,22.5,22.77,30.25,36.06,38.085,38.595,3612,2640,2676,2520,2640,2688,2772,3960
23-Jan-2018 17:26:00,620,348.666666666667,42.3333333333333,22.47,22.76,30.16,36.095,38.035,38.595,3612,2640,2664,2520,2652,2688,2772,3960
23-Jan-2018 17:27:00,620,347,42.5,22.47,22.775,30.19,36.065,38.09,38.63,3624,2688,2664,2520,2652,2688,2760,3960
23-Jan-2018 17:28:00,620,348,43.125,22.5,22.785,30.16,36.095,38.095,38.56,3624,2688,2652,2520,2640,2664,2772,3960
23-Jan-2018 17:29:00,630,350,42.375,22.595,22.785,30.19,36.03,38.105,38.56,3612,2664,2652,2520,2652,2664,2784,3960
23-Jan-2018 17:30:00,618.666666666667,349.333333333333,43.1666666666667,22.595,22.79,30.16,36.06,38.12,38.56,3624,2688,2676,2688,2664,2640,2784,3960
23-Jan-2018 17:31:00,624,347,42.375,22.63,22.81,30.13,36.03,38.115,38.56,3636,2688,2664,2688,2664,2688,2796,3960
23-Jan-2018 17:32:00,614,346,43.5,22.66,22.825,30.13,36.06,38.12,38.66,3624,2640,2652,2664,2652,2640,2784,3984
23-Jan-2018 17:33:00,612,345,44.5,22.595,22.815,30.03,36.095,38.1,38.63,3636,2616,2664,2616,2628,2640,2724,3984
23-Jan-2018 17:34:00,620,350,40.625,22.595,22.835,29.97,36.06,38.12,38.595,3636,2664,2652,2640,2640,2616,2748,3960
23-Jan-2018 17:35:00,621.333333333333,347.333333333333,42.0833333333333,22.595,22.83,30.03,36.06,38.145,38.66,3612,2664,2652,2640,2640,2664,2784,3960
23-Jan-2018 17:36:00,622,349,41.5,22.63,22.82,29.94,36.065,38.145,38.66,3600,2616,2652,2664,2664,2640,2712,3960
23-Jan-2018 17:37:00,620,347,43.125,22.595,22.825,30,36,38.125,38.66,3624,2640,2652,2544,2676,2664,2724,3960
23-Jan-2018 17:38:00,620,350,42.25,22.53,22.81,30.095,36.095,38.105,38.63,3636,2712,2664,2616,2652,2712,2772,3960
23-Jan-2018 17:39:00,617.333333333333,348,42.1666666666667,22.595,22.825,30.13,36,38.12,38.63,3648,2664,2676,2616,2688,2664,2760,3960
23-Jan-2018 17:40:00,618,350,40.375,22.63,22.825,30.16,36,38.105,38.63,3648,2664,2664,2640,2700,2664,2760,3960
23-Jan-2018 17:41:00,618,344,43.125,22.66,22.81,30.095,36.06,38.11,38.595,3612,2664,2676,2640,2676,2712,2712,3960
23-Jan-2018 17:42:00,616,350,42.25,22.63,22.81,30,36.06,38.07,38.63,3612,2664,2688,2520,2652,2688,2664,4032
23-Jan-2018 17:43:00,622,349,43,22.63,22.815,30.06,36.03,38.095,38.66,3636,2712,2640,2520,2652,2688,2664,4008
23-Jan-2018 17:44:00,620,348,42.3333333333333,22.625,22.84,30.03,36.06,38.08,38.69,3660,2640,2652,2520,2652,2688,2724,3672
23-Jan-2018 17:45:00,616,353,40.125,22.66,22.84,30,36,38.11,38.66,3660,2664,2676,2640,2652,2712,2784,4032
23-Jan-2018 17:46:00,620,343,43.375,22.63,22.825,30.06,36,38.11,38.69,3636,2640,2664,2544,2676,2616,2784,4032
23-Jan-2018 17:47:00,622,352,40.75,22.63,22.815,30.06,36.06,38.07,38.66,3624,2664,2652,2544,2664,2688,2772,4032
23-Jan-2018 17:48:00,618.666666666667,348,43.5,22.63,22.81,30.095,36,38.1,38.63,3624,2664,2652,2544,2652,2664,2724,4008
23-Jan-2018 17:49:00,628,348,43,22.56,22.795,30.03,36.06,38.09,38.63,3612,2664,2664,2544,2676,2616,2724,3960
23-Jan-2018 17:50:00,614,348,43,22.595,22.81,30.095,36.095,38.035,38.595,3624,2664,2652,2688,2664,2688,2760,3984
23-Jan-2018 17:51:00,620,348,43.75,22.53,22.79,30.16,35.97,38.065,38.63,3612,2664,2652,2664,2664,2712,2760,3984
23-Jan-2018 17:52:00,626,350,42.25,22.53,22.77,30.19,36,38.06,38.595,3588,2664,2664,2520,2688,2640,2760,3984
23-Jan-2018 17:53:00,616,349,41.5,22.5,22.77,30.22,36.06,38.05,38.56,3612,2688,2664,2544,2676,2640,2760,3984
23-Jan-2018 17:54:00,624,352,43,22.5,22.74,30.16,36.06,38.06,38.56,3624,2664,2700,2592,2652,2664,2736,3984
23-Jan-2018 17:55:00,612,350,42.75,22.47,22.74,30.125,36.03,38.03,38.595,3624,2664,2688,2544,2652,2712,2736,3984
23-Jan-2018 17:56:00,622,353,42,22.5,22.755,30.13,36.06,38.035,38.595,3624,2640,2652,2544,2664,2664,2772,3984
23-Jan-2018 17:57:00,614.666666666667,350.666666666667,42.3333333333333,22.5,22.755,30.13,36,38.02,38.63,3624,2688,2664,2592,2664,2640,2784,3936
23-Jan-2018 17:58:00,618,351,42.625,22.56,22.795,30.095,36.065,38.055,38.63,3636,2688,2664,2640,2664,2664,2784,3984
23-Jan-2018 17:59:00,628,352,43.375,22.66,22.8,30.095,36,38.07,38.595,3672,2616,2652,2664,2652,2640,2784,3984
23-Jan-2018 18:00:00,612,346,44.125,22.69,22.825,30.16,36.13,38.075,38.66,3660,2664,2652,2640,2652,2688,2784,3984
23-Jan-2018 18:01:00,632,349,41.25,22.69,22.845,30.22,36.13,38.1,38.66,3612,2712,2676,2664,2664,2664,2784,3984
23-Jan-2018 18:02:00,618.666666666667,346,43.3333333333333,22.72,22.855,30.22,36.13,38.11,38.66,3624,2640,2688,2664,2676,2664,2772,3984
23-Jan-2018 18:03:00,620,350,42.625,22.69,22.845,30.16,36.16,38.13,38.63,3648,2664,2676,2736,2676,2688,2724,3984
23-Jan-2018 18:04:00,618,349,43.75,22.69,22.855,30.16,36.125,38.155,38.63,3624,2688,2652,2520,2664,2664,2724,3984
23-Jan-2018 18:05:00,624,351,42.375,22.66,22.84,30.25,36.16,38.11,38.63,3600,2712,2664,2640,2664,2640,2736,3960
23-Jan-2018 18:06:00,620,348.666666666667,43.0833333333333,22.66,22.825,30.22,36.065,38.08,38.63,3600,2616,2676,2640,2652,2688,2688,3984
23-Jan-2018 18:07:00,618,352,42.125,22.66,22.815,30.16,36.095,38.065,38.56,3612,2688,2652,2520,2640,2640,2712,3984
23-Jan-2018 18:08:00,618,347,42.875,22.625,22.84,30.16,36.03,38.09,38.63,3612,2712,2640,2664,2652,2640,2772,4008
23-Jan-2018 18:09:00,622,347,43.125,22.595,22.825,30.16,36.03,38.13,38.63,3612,2664,2640,2568,2664,2640,2772,3984
23-Jan-2018 18:10:00,618,355,42.25,22.595,22.795,30.19,36.03,38.095,38.595,3624,2688,2640,2520,2652,2664,2724,3960
23-Jan-2018 18:11:00,617.333333333333,348.666666666667,42.25,22.5,22.78,30.095,36.095,38.03,38.595,3636,2664,2664,2544,2652,2664,2688,3960
23-Jan-2018 18:12:00,618,348.666666666667,40.75,22.5,22.79,30.095,36.095,38,38.63,3624,2688,2676,2592,2640,2616,2736,3984
23-Jan-2018 18:13:00,612,347,41.5,22.5,22.785,30.13,36.03,38.035,38.63,3624,2664,2664,2664,2640,2688,2784,4008
23-Jan-2018 18:14:00,626,347,43,22.53,22.78,30.13,36.06,38.02,38.595,3636,2664,2676,2664,2664,2688,2784,4008
23-Jan-2018 18:15:00,620,349.333333333333,42.75,22.595,22.795,30.13,36,38.04,38.595,3624,2664,2664,2664,2652,2712,2772,4008
23-Jan-2018 18:16:00,622,349,43,22.56,22.785,30.06,36.03,38.08,38.56,3612,2664,2640,2520,2664,2664,2760,4008
23-Jan-2018 18:17:00,614,347,42.25,22.56,22.795,30.06,36.03,38.06,38.595,3612,2688,2640,2688,2664,2712,2772,4008
23-Jan-2018 18:18:00,614,346,43.625,22.595,22.815,30.16,36.06,38.03,38.595,3612,2688,2652,2688,2664,2664,2772,3984
23-Jan-2018 18:19:00,622,350,42.625,22.66,22.83,30.19,36.03,38.04,38.63,3600,2640,2664,2688,2676,2712,2760,3984
23-Jan-2018 18:20:00,617.333333333333,348,41.25,22.66,22.85,30.22,36.03,38.045,38.595,3612,2640,2640,2640,2664,2664,2772,3984
23-Jan-2018 18:21:00,620,345,42.375,22.72,22.85,30.19,36.03,38.05,38.63,3624,2664,2652,2544,2676,2640,2772,3984
23-Jan-2018 18:22:00,620,348,42.625,22.72,22.84,30.22,36.06,38.08,38.69,3636,2664,2664,2640,2676,2664,2760,3600
23-Jan-2018 18:23:00,620,348,42.25,22.66,22.875,30.13,36.095,38.05,38.66,3648,2640,2640,2664,2664,2664,2772,4008
23-Jan-2018 18:24:00,621.333333333333,347,42.5,22.63,22.86,30.095,36.06,38.08,38.595,3636,2712,2652,2712,2664,2616,2772,3648
23-Jan-2018 18:25:00,622,351,42.375,22.63,22.86,30.095,36.03,38.085,38.63,3624,2664,2676,2664,2652,2688,2712,4032
23-Jan-2018 18:26:00,618,347,43.5,22.63,22.855,30.095,36.03,38.105,38.625,3624,2664,2676,2640,2676,2688,2688,3768
23-Jan-2018 18:27:00,612,352,41.375,22.595,22.86,30.125,36.06,38.11,38.63,3612,2688,2652,2520,2688,2640,2736,4032
23-Jan-2018 18:28:00,618,349,41.75,22.56,22.84,30.16,36.095,38.115,38.63,3600,2616,2652,2568,2676,2688,2760,4008
23-Jan-2018 18:29:00,617.333333333333,347.333333333333,42.625,22.53,22.83,30.16,36.095,38.065,38.56,3612,2616,2664,2664,2664,2640,2760,3984
23-Jan-2018 18:30:00,622,347,43.375,22.56,22.825,30.16,36.03,38.08,38.595,3648,2640,2664,2688,2652,2664,2760,3984
23-Jan-2018 18:31:00,618,346,44.25,22.53,22.81,30.25,36.095,38.08,38.63,3636,2688,2664,2688,2664,2688,2736,3984
23-Jan-2018 18:32:00,624,352,41.875,22.53,22.79,30.19,36.03,38.07,38.63,3612,2664,2652,2520,2688,2712,2712,3984
23-Jan-2018 18:33:00,616,348.666666666667,41.75,22.5,22.755,30.16,36,38.05,38.69,3612,2640,2640,2544,2688,2664,2700,3984
23-Jan-2018 18:34:00,622,349,41.75,22.5,22.75,30.095,36.03,38.03,38.63,3612,2640,2640,2520,2652,2640,2676,3792
23-Jan-2018 18:35:00,608,349,41,22.47,22.755,30.06,36,38.035,38.63,3624,2640,2664,2520,2664,2664,2652,4008
23-Jan-2018 18:36:00,620,346,44.125,22.47,22.755,30.06,35.97,38.05,38.66,3612,2688,2676,2520,2676,2688,2724,4032
23-Jan-2018 18:37:00,620,356,42.875,22.53,22.765,30.095,36,38.085,38.66,3612,2688,2652,2520,2664,2640,2736,4032
23-Jan-2018 18:38:00,616,348.666666666667,42.1666666666667,22.63,22.78,30.06,36.03,38.075,38.63,3624,2688,2652,2520,2664,2640,2676,3984
23-Jan-2018 18:39:00,626,351,42.125,22.63,22.79,30,36.03,38.06,38.66,3624,2664,2652,2640,2664,2664,2724,4056
23-Jan-2018 18:40:00,612,350,41.125,22.63,22.825,30.095,36.03,38.075,38.69,3648,2688,2676,2664,2688,2640,2760,3984
23-Jan-2018 18:41:00,620,347,43.125,22.63,22.85,30.125,36.06,38.1,38.75,3648,2688,2688,2664,2700,2664,2772,3648
23-Jan-2018 18:42:00,618.666666666667,346.666666666667,42.8333333333333,22.63,22.85,30.06,36,38.105,38.72,3636,2664,2676,2640,2664,2712,2736,3984
23-Jan-2018 18:43:00,622,350,42.375,22.63,22.855,30.095,36.06,38.105,38.69,3636,2640,2676,2544,2652,2616,2736,3816
23-Jan-2018 18:44:00,628,350,41.375,22.63,22.83,30.095,36.06,38.13,38.66,3624,2688,2676,2688,2652,2688,2772,4008
23-Jan-2018 18:45:00,614,351,43.625,22.63,22.825,30.06,36.06,38.135,38.69,3648,2664,2676,2544,2664,2664,2760,4008
23-Jan-2018 18:46:00,628,351,41.75,22.595,22.81,30.06,36.095,38.1,38.66,3648,2688,2676,2544,2688,2688,2760,3984
23-Jan-2018 18:47:00,618.666666666667,348,42.25,22.63,22.84,30.06,36.03,38.08,38.66,3624,2640,2688,2520,2688,2688,2760,3984
23-Jan-2018 18:48:00,620,348,43,22.595,22.83,30.095,36.065,38.07,38.69,3612,2664,2664,2688,2652,2664,2772,3864
23-Jan-2018 18:49:00,618,350,45.125,22.595,22.84,30.06,36.095,38.08,38.72,3624,2664,2664,2640,2628,2688,2712,3984
23-Jan-2018 18:50:00,624,356,43.375,22.595,22.825,30.13,36.03,38.09,38.72,3648,2712,2676,2544,2652,2640,2712,3984
23-Jan-2018 18:51:00,618.666666666667,349.333333333333,41.75,22.595,22.83,30.13,36.095,38.125,38.69,3648,2664,2676,2616,2664,2688,2784,4008
23-Jan-2018 18:52:00,620,350,41.25,22.69,22.855,30.095,36.065,38.15,38.72,3624,2616,2664,2640,2652,2664,2796,3960
23-Jan-2018 18:53:00,614,342,45.125,22.69,22.86,30.13,36.06,38.15,38.69,3612,2664,2676,2664,2664,2688,2796,3960
23-Jan-2018 18:54:00,620,348,42.625,22.69,22.87,30.13,36.095,38.15,38.63,3624,2688,2700,2688,2688,2640,2772,3960
23-Jan-2018 18:55:00,614,350,43.25,22.69,22.88,30.095,36.06,38.16,38.69,3624,2736,2688,2688,2676,2688,2772,3840
23-Jan-2018 18:56:00,620,347,41.8333333333333,22.63,22.845,30.125,36.06,38.165,38.66,3612,2640,2652,2664,2652,2640,2796,4008
23-Jan-2018 18:57:00,622,351,42,22.66,22.82,30.19,36.06,38.15,38.63,3612,2688,2640,2592,2640,2664,2796,4008
23-Jan-2018 18:58:00,614,348,43,22.595,22.82,30.25,36.06,38.145,38.66,3624,2664,2664,2544,2664,2664,2772,4008
23-Jan-2018 18:59:00,628,349,42.875,22.56,22.795,30.25,36.06,38.15,38.66,3624,2616,2664,2568,2688,2688,2700,4008
23-Jan-2018 19:00:00,620,350,42.5,22.5,22.785,30.25,36,38.145,38.66,3636,2640,2664,2544,2664,2688,2652,4008
23-Jan-2018 19:01:00,624,349,42.625,22.5,22.78,30.28,36.035,38.09,38.69,3636,2664,2688,2544,2652,2688,2736,3984
23-Jan-2018 19:02:00,622,348,42.625,22.5,22.755,30.22,36.065,38.12,38.63,3624,2664,2688,2544,2664,2664,2784,4008
23-Jan-2018 19:03:00,620,345,44.625,22.47,22.75,30.19,36.03,38.085,38.69,3636,2664,2640,2544,2676,2664,2736,4008
23-Jan-2018 19:04:00,626,346,41.5,22.53,22.745,30.16,36,37.99,38.66,3636,2664,2640,2520,2664,2664,2700,4008
23-Jan-2018 19:05:00,617.333333333333,348,42.4166666666667,22.47,22.745,30.19,36.03,37.99,38.69,3636,2688,2664,2520,2664,2664,2724,4032
23-Jan-2018 19:06:00,622,351,43.75,22.5,22.76,30.19,36,38.0066666666667,38.69,3648,2712,2664,2520,2664,2664,2772,4008
23-Jan-2018 19:07:00,620,352,42,22.595,22.79,30.25,36.03,38.02,38.66,3660,2640,2652,2664,2652,2664,2784,3960
23-Jan-2018 19:08:00,624,350,41.125,22.595,22.79,30.28,36.03,38.005,38.72,3672,2688,2640,2640,2664,2688,2784,3960
23-Jan-2018 19:09:00,621.333333333333,348.666666666667,42.25,22.63,22.795,30.19,36.06,37.975,38.69,3636,2664,2640,2688,2676,2712,2772,3960
23-Jan-2018 19:10:00,620,349,42.375,22.66,22.825,30.16,36.06,37.945,38.66,3600,2664,2664,2688,2664,2664,2760,3960
23-Jan-2018 19:11:00,612,348,42.75,22.69,22.815,30.095,36.06,37.935,38.69,3612,2640,2712,2664,2664,2688,2760,3960
23-Jan-2018 19:12:00,620,347,44.5,22.63,22.82,30.13,36.06,37.95,38.69,3636,2664,2700,2664,2688,2664,2760,3960
23-Jan-2018 19:13:00,624,348,42.75,22.66,22.815,30.125,36.065,37.97,38.69,3636,2688,2664,2664,2652,2688,2760,3960
23-Jan-2018 19:14:00,621.333333333333,348.666666666667,42.4166666666667,22.69,22.83,30.095,36.06,37.995,38.69,3624,2664,2688,2712,2640,2664,2760,4056
23-Jan-2018 19:15:00,624,353,42.25,22.66,22.815,30.16,36.06,37.995,38.69,3624,2640,2712,2520,2676,2664,2772,4056
23-Jan-2018 19:16:00,616,353,42.75,22.63,22.84,30.16,36.095,38.035,38.72,3636,2664,2688,2616,2676,2664,2784,4056
23-Jan-2018 19:17:00,628,355,42.625,22.66,22.83,30.19,36.13,38.04,38.69,3636,2712,2664,2640,2664,2664,2724,4056
