"Time";"pressure"
"2019-10-01T08:26:57+02:00";-0.6909
"2019-10-01T08:27:02+02:00";-0.6909
"2019-10-01T08:27:07+02:00";-0.6333
"2019-10-01T08:27:12+02:00";-0.6333
"2019-10-01T08:27:17+02:00";-0.6333
"2019-10-01T08:27:22+02:00";-0.6333
"2019-10-01T08:27:27+02:00";-0.6333
"2019-10-01T08:27:32+02:00";-0.5758
"2019-10-01T08:27:37+02:00";-0.5758
"2019-10-01T08:27:42+02:00";-0.5758
"2019-10-01T08:27:47+02:00";-0.6909
"2019-10-01T08:27:52+02:00";-0.6909
"2019-10-01T08:27:57+02:00";-0.5182
"2019-10-01T08:28:02+02:00";-0.6909
"2019-10-01T08:28:07+02:00";-0.6909
"2019-10-01T08:28:12+02:00";-0.6909
"2019-10-01T08:28:17+02:00";-0.6909
"2019-10-01T08:28:22+02:00";-0.6909
"2019-10-01T08:28:27+02:00";-0.6909
"2019-10-01T08:28:32+02:00";-0.5758
"2019-10-01T08:28:37+02:00";-0.5758
"2019-10-01T08:28:42+02:00";-0.5758
"2019-10-01T08:28:47+02:00";-0.6333
"2019-10-01T08:28:52+02:00";-0.6909
"2019-10-01T08:28:57+02:00";-0.5758
"2019-10-01T08:29:02+02:00";-0.5758
"2019-10-01T08:29:07+02:00";-0.5758
"2019-10-01T08:29:12+02:00";-0.6333
"2019-10-01T08:29:17+02:00";-0.6333
"2019-10-01T08:29:22+02:00";-0.5182
"2019-10-01T08:29:27+02:00";-0.6909
"2019-10-01T08:29:32+02:00";-0.5758
"2019-10-01T08:29:37+02:00";-0.5758
"2019-10-01T08:29:42+02:00";-0.5758
"2019-10-01T08:29:47+02:00";-0.5758
"2019-10-01T08:29:52+02:00";-0.5758
"2019-10-01T08:29:57+02:00";-0.6909
"2019-10-01T08:30:02+02:00";-0.6909
"2019-10-01T08:30:07+02:00";-0.6909
"2019-10-01T08:30:12+02:00";-0.5758
"2019-10-01T08:30:17+02:00";-0.5758
"2019-10-01T08:30:22+02:00";-0.6333
"2019-10-01T08:30:27+02:00";-0.5758
"2019-10-01T08:30:32+02:00";-0.6909
"2019-10-01T08:30:37+02:00";-0.6909
"2019-10-01T08:30:42+02:00";-0.6909
"2019-10-01T08:30:47+02:00";-0.5758
"2019-10-01T08:30:52+02:00";-0.5182
"2019-10-01T08:30:57+02:00";-0.5758
"2019-10-01T08:31:02+02:00";-0.5758
"2019-10-01T08:31:07+02:00";-0.5758
"2019-10-01T08:31:12+02:00";-0.6333
"2019-10-01T08:31:17+02:00";-0.6333
"2019-10-01T08:31:22+02:00";-0.6333
"2019-10-01T08:31:27+02:00";-0.6909
"2019-10-01T08:31:32+02:00";-0.6909
"2019-10-01T08:31:37+02:00";-0.6333
"2019-10-01T08:31:42+02:00";-0.6333
"2019-10-01T08:31:47+02:00";-0.6333
"2019-10-01T08:31:52+02:00";-0.6909
"2019-10-01T08:31:57+02:00";-0.5758
"2019-10-01T08:32:02+02:00";-0.5758
"2019-10-01T08:32:07+02:00";-0.5758
"2019-10-01T08:32:12+02:00";-0.6909
"2019-10-01T08:32:17+02:00";-0.6909
"2019-10-01T08:32:22+02:00";-0.6333
"2019-10-01T08:32:27+02:00";-0.5758
"2019-10-01T08:32:32+02:00";-0.6333
"2019-10-01T08:32:37+02:00";-0.6333
"2019-10-01T08:32:42+02:00";-0.6333
"2019-10-01T08:32:47+02:00";-0.6333
"2019-10-01T08:32:52+02:00";-0.5758
