time,temperature_p02r08c01srv01_outlet,temperature_p02r08c01srv02_outlet,temperature_p02r08c01srv03_outlet,temperature_p02r08c02srv01_outlet,temperature_p02r08c02srv02_outlet,temperature_p02r08c02srv03_outlet,temperature_p02r08c03srv01_outlet,temperature_p02r08c03srv02_outlet,temperature_p02r08c03srv03_outlet,temperature_p02r08c04srv01_outlet,temperature_p02r08c04srv02_outlet,temperature_p02r08c04srv03_outlet,temperature_p02r08c05srv01_outlet,temperature_p02r08c05srv02_outlet,temperature_p02r08c05srv03_outlet,temperature_p02r08c06srv01_outlet,temperature_p02r08c06srv02_outlet,temperature_p02r08c06srv03_outlet,temperature_p02r08c07srv01_outlet,temperature_p02r08c07srv02_outlet,temperature_p02r08c07srv03_outlet,temperature_p02r08c08srv01_outlet,temperature_p02r08c08srv02_outlet,temperature_p02r08c08srv03_outlet,temperature_p02r08c09srv01_outlet,temperature_p02r08c09srv02_outlet,temperature_p02r08c09srv03_outlet,temperature_p02r08c10srv01_outlet,temperature_p02r08c10srv02_outlet,temperature_p02r08c10srv03_outlet,temperature_p02r08srv17_outlet,temperature_p02r08srv18_outlet,temperature_p02r08srv19_outlet,temperature_p02r08srv20_outlet
2019-10-01 13:28:00,27.0,27.0,27.0,25.026315789473685,26.0,25.05263157894737,25.0,24.42105263157895,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,27.289473684210527,28.0,33.0,31.0,30.0,31.0,31.473684210526315,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:29:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.263157894736842,25.0,25.710526315789473,25.0,25.0,25.0,26.0,25.0,26.0,25.0,26.0,26.342105263157894,26.0,28.0,28.0,33.0,31.0,30.0,31.0,31.41025641025641,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:30:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.157894736842106,25.0,25.605263157894736,25.0,25.0,25.0,26.0,25.0,26.0,25.0,26.0,26.236842105263158,26.0,28.0,28.0,33.0,31.0,30.0,31.0,31.51282051282051,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:31:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.0,24.44736842105263,25.0,25.0,24.657894736842106,25.0,25.473684210526315,25.0,26.0,25.0,26.0,26.657894736842106,26.0,28.0,28.0,33.0,31.0,30.0,31.0,32.0,31.789473684210527,37.0,34.0,36.0,36.0
2019-10-01 13:32:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.0,24.342105263157894,25.0,25.0,24.55263157894737,25.0,25.36842105263158,25.0,26.0,25.0,26.0,26.763157894736842,26.0,28.0,28.0,33.0,31.0,30.0,31.0,32.0,31.68421052631579,37.0,34.0,36.0,35.02857142857143
2019-10-01 13:33:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.342105263157894,26.0,28.0,28.0,33.0,31.0,30.0,31.0,31.605263157894736,31.0,37.0,34.0,36.333333333333336,36.0
2019-10-01 13:34:00,27.0,27.0,27.0,25.0,26.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.236842105263158,26.0,28.0,28.0,33.0,31.0,30.0,31.0,31.5,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:35:00,26.2972972972973,26.394736842105264,26.842105263157894,25.0,25.210526315789473,25.0,25.0,24.0,24.486486486486488,25.0,24.0,25.0,25.0,24.0,24.63157894736842,25.0,25.0,26.0,25.0,25.710526315789473,26.0,26.0,27.81578947368421,27.68421052631579,32.89473684210526,31.0,30.0,31.0,31.0,31.0,37.0,34.0,36.0,36.0
2019-10-01 13:36:00,26.18918918918919,26.289473684210527,26.736842105263158,25.0,25.105263157894736,25.0,25.0,24.0,24.37837837837838,25.0,24.0,25.0,25.0,24.0,24.526315789473685,25.0,25.0,26.0,25.0,25.605263157894736,26.0,26.0,27.710526315789473,27.57894736842105,32.78947368421053,31.0,30.0,31.0,31.0,31.0,37.0,34.0,36.03030303030303,36.0
2019-10-01 13:37:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,24.55263157894737,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.36842105263158,25.0,26.0,26.0,26.81578947368421,27.0,32.0,31.0,30.0,30.42105263157895,31.0,31.0,37.0,34.0,36.6,35.0
2019-10-01 13:38:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,24.657894736842106,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.263157894736842,25.0,26.0,26.0,26.710526315789473,27.0,32.0,31.0,30.0,30.315789473684212,31.0,31.0,37.0,34.0,36.029411764705884,35.0
2019-10-01 13:39:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.342105263157894,25.57894736842105,26.0,27.0,32.0,30.789473684210527,30.0,30.0,31.0,31.0,37.0,34.0,36.666666666666664,36.0
2019-10-01 13:40:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.236842105263158,25.473684210526315,26.0,27.0,32.0,30.68421052631579,30.0,30.0,31.0,31.0,37.0,34.0,36.05882352941177,35.0
2019-10-01 13:41:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,27.0,32.0,30.0,30.0,30.0,31.0,31.0,37.0,34.0,36.5,35.0
2019-10-01 13:42:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,27.0,32.0,30.0,30.0,30.0,31.0,31.0,37.0,34.0,36.05714285714286,36.0
2019-10-01 13:43:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,26.68421052631579,32.0,30.0,29.55263157894737,30.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:44:00,26.0,26.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,26.57894736842105,32.0,30.0,29.44736842105263,30.0,31.0,31.0,37.0,34.0,36.94444444444444,36.0
2019-10-01 13:45:00,25.315789473684212,25.394736842105264,26.0,25.0,25.0,24.157894736842106,24.86842105263158,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.57894736842105,31.0,31.0,37.0,34.0,36.0,36.0
2019-10-01 13:46:00,25.210526315789473,25.289473684210527,26.0,25.0,25.0,24.05263157894737,24.763157894736842,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.684210526315788,31.0,31.0,37.0,34.0,36.0,35.970588235294116
2019-10-01 13:47:00,25.0,25.0,26.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,24.44736842105263,25.0,25.0,24.0,24.0,25.0,25.0,25.236842105263158,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,35.2
2019-10-01 13:48:00,25.0,25.0,26.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,24.342105263157894,25.0,25.0,24.0,24.0,25.0,25.0,25.13157894736842,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,36.03030303030303,36.0
2019-10-01 13:49:00,25.0,25.0,26.0,24.13157894736842,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:50:00,25.0,25.0,26.0,24.026315789473685,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:51:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,35.0
2019-10-01 13:52:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:53:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.42105263157895,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:54:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.315789473684212,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:55:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.57894736842105,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 13:56:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,30.684210526315788,31.0,31.0,37.0,34.0,36.970588235294116,36.0
2019-10-01 13:57:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.81578947368421,26.0,32.0,30.0,29.0,31.0,31.0,30.763157894736842,37.0,34.0,36.25,36.0
2019-10-01 13:58:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.710526315789473,26.0,32.0,30.0,29.0,31.0,31.0,30.657894736842106,37.0,34.0,37.0,36.0
2019-10-01 13:59:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.18421052631579,25.0,24.0,25.0,24.342105263157894,25.0,25.18421052631579,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,35.2
2019-10-01 14:00:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.07894736842105,25.0,24.0,25.0,24.236842105263158,25.0,25.289473684210527,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:01:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.710526315789473,24.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,30.236842105263158,37.0,34.0,37.0,36.0
2019-10-01 14:02:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.605263157894736,24.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,30.342105263157894,37.0,34.0,37.0,36.0
2019-10-01 14:03:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,25.81578947368421,26.0,32.0,30.0,29.0,31.0,31.0,30.763157894736842,37.0,34.0,37.0,36.0
2019-10-01 14:04:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,25.710526315789473,26.0,32.0,30.0,29.0,31.0,31.0,30.657894736842106,37.0,34.0,36.0,36.0
2019-10-01 14:05:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,25.18421052631579,26.0,32.0,30.0,29.0,31.0,31.0,30.236842105263158,37.0,34.0,36.5,36.0
2019-10-01 14:06:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,25.289473684210527,26.0,32.0,30.0,29.0,31.0,31.0,30.342105263157894,37.0,34.0,37.0,36.0
2019-10-01 14:07:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 14:08:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,31.0,37.0,34.0,37.0,36.0
2019-10-01 14:09:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.81578947368421,25.0,24.0,24.0,24.0,25.0,25.81578947368421,26.0,32.0,30.0,29.0,31.0,31.0,30.763157894736842,37.0,34.0,37.0,36.0
2019-10-01 14:10:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.92105263157895,25.0,24.0,24.0,24.0,25.0,25.710526315789473,26.0,32.0,30.0,29.0,31.0,31.0,30.657894736842106,37.0,34.0,37.0,36.0
2019-10-01 14:11:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.25,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.27777777777778,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:12:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.166666666666668,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.36111111111111,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:13:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.75,36.0
2019-10-01 14:14:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.0,36.0
2019-10-01 14:15:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.63157894736842,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.5,36.0
2019-10-01 14:16:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.736842105263158,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:17:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.736842105263158,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:18:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.842105263157894,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:19:00,24.315789473684212,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:20:00,24.210526315789473,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:21:00,24.684210526315788,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.263157894736842,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.42105263157895,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:22:00,24.789473684210527,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.157894736842106,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.315789473684212,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:23:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:24:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:25:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.526315789473685,24.0,24.736842105263158,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.0,31.0,30.0,37.0,34.0,36.75,36.0
2019-10-01 14:26:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.42105263157895,24.0,24.842105263157894,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.0,31.0,30.0,37.0,34.0,36.03030303030303,36.0
2019-10-01 14:27:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.36842105263158,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.57894736842105,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:28:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.263157894736842,25.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,30.684210526315788,31.0,30.0,37.0,34.0,36.94285714285714,36.0
2019-10-01 14:29:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.736842105263158,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.25,36.0
2019-10-01 14:30:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.63157894736842,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:31:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.666666666666664,36.0
2019-10-01 14:32:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,36.05882352941177,36.0
2019-10-01 14:33:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:34:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:35:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:36:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:37:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:38:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:39:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.657894736842106,25.0,25.18421052631579,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:40:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.763157894736842,25.0,25.289473684210527,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:41:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:42:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:43:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.342105263157894,25.0,25.81578947368421,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:44:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.236842105263158,25.0,25.710526315789473,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:45:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
2019-10-01 14:46:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.05882352941177,37.0,36.0
2019-10-01 14:47:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.18421052631579,25.0,24.63157894736842,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,35.0,37.0,36.0
2019-10-01 14:48:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.07894736842105,25.0,24.736842105263158,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,35.0,37.0,36.0
2019-10-01 14:49:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.333333333333336,37.0,36.0
2019-10-01 14:50:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.08571428571429,37.0,36.0
2019-10-01 14:51:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.5,37.0,36.0
2019-10-01 14:52:00,25.0,25.0,26.0,24.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,26.0,32.0,30.0,29.0,31.0,31.0,30.0,37.0,34.0,37.0,36.0
