time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16,speed_rpm_server_fan_avg_srv17,speed_rpm_server_fan_avg_srv18,speed_rpm_server_fan_avg_srv19,speed_rpm_server_fan_avg_srv20,speed_rpm_server_fan_avg_srv21,speed_rpm_server_fan_avg_srv22,speed_rpm_server_fan_avg_srv23,speed_rpm_server_fan_avg_srv24,speed_rpm_server_fan_avg_srv25,speed_rpm_server_fan_avg_srv26,speed_rpm_server_fan_avg_srv27,speed_rpm_server_fan_avg_srv28,speed_rpm_server_fan_avg_srv29,speed_rpm_server_fan_avg_srv30
24-Jan-2018 02:04:00,1068,1100,1568,21.845,21.81,26.47,31.94,30.405,32.19,7540,7300,7270,7305,7340,7300,7295,7305,7310,7290,7300,7280,7270,7260,7250,7290,7300,7320,7270,7310,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:05:00,1068,1100,1560,21.81,21.79,26.5,31.94,30.4,32.19,7425,7300,7290,7300,7330,7310,7290,7310,7310,7290,7300,7280,7270,7260,7250,7290,7300,7330,7280,7305,7250,7310,7290,7320,7470,7460
24-Jan-2018 02:06:00,1080,1092,1548,21.78,21.77,26.56,31.94,30.395,32.22,7545,7300,7290,7300,7330,7300,7290,7300,7310,7290,7300,7270,7270,7260,7240,7290,7300,7330,7250,7290,7250,7310,7280,7320,7480,7460
24-Jan-2018 02:07:00,1066.66666666667,1093.33333333333,1580,21.81,21.75,26.53,31.94,30.41,32.16,7650,7310,7280,7300,7330,7300,7295,7305,7310,7280,7300,7270,7270,7260,7240,7290,7300,7320,7270,7310,7250,7310,7290,7320,7470,7460
24-Jan-2018 02:08:00,1076,1092,1580,21.78,21.725,26.56,31.97,30.4,32.19,7535,7300,7280,7300,7330,7300,7305,7305,7310,7280,7300,7270,7270,7250,7240,7280,7300,7330,7260,7305,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:09:00,1068,1100,1544,21.75,21.73,26.595,31.97,30.395,32.16,7505,7300,7290,7305,7330,7300,7310,7300,7310,7280,7300,7270,7270,7260,7250,7290,7300,7330,7260,7300,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:10:00,1068,1092,1552,21.78,21.725,26.63,31.94,30.36,32.22,7595,7300,7280,7305,7335,7300,7305,7300,7310,7290,7300,7280,7270,7260,7250,7290,7300,7320,7260,7290,7250,7310,7290,7320,7470,7460
24-Jan-2018 02:11:00,1077.33333333333,1120,1576,21.78,21.72,26.66,31.94,30.385,32.16,7620,7300,7280,7305,7340,7310,7305,7300,7310,7290,7300,7270,7270,7260,7250,7290,7300,7330,7280,7295,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:12:00,1048,1088,1568,21.72,21.73,26.66,31.91,30.36,32.19,7570,7300,7290,7310,7340,7300,7305,7300,7310,7290,7300,7280,7280,7260,7250,7290,7300,7330,7270,7300,7250,7310,7290,7320,7470,7460
24-Jan-2018 02:13:00,1072,1104,1580,21.75,21.72,26.69,31.88,30.35,32.16,7580,7300,7280,7310,7330,7310,7305,7305,7310,7280,7300,7280,7280,7260,7250,7290,7300,7330,7270,7290,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:14:00,1068,1100,1552,21.75,21.72,26.78,31.91,30.355,32.16,7645,7300,7270,7305,7340,7300,7315,7310,7310,7280,7300,7270,7270,7255,7250,7290,7300,7330,7270,7290,7250,7320,7290,7320,7470,7460
24-Jan-2018 02:15:00,1068,1084,1548,21.75,21.74,26.81,31.88,30.35,32.16,7640,7300,7280,7300,7330,7300,7315,7305,7310,7290,7300,7270,7270,7255,7240,7290,7300,7330,7270,7290,7250,7310,7290,7330,7470,7460
24-Jan-2018 02:16:00,1076,1096,1560,21.81,21.745,26.78,31.94,30.34,32.16,7645,7300,7270,7300,7330,7300,7305,7310,7310,7290,7300,7290,7270,7260,7250,7290,7300,7330,7270,7290,7250,7320,7290,7330,7470,7460
24-Jan-2018 02:17:00,1068,1096,1560,21.81,21.765,26.78,31.88,30.345,32.16,7650,7300,7270,7300,7335,7290,7305,7310,7310,7290,7300,7270,7270,7260,7240,7290,7300,7380,7270,7290,7250,7310,7290,7330,7470,7460
24-Jan-2018 02:18:00,1064,1096,1560,21.88,21.8,26.69,31.88,30.34,32.19,7610,7300,7280,7300,7340,7300,7305,7310,7310,7290,7300,7280,7270,7260,7250,7290,7300,7430,7270,7290,7260,7320,7310,7330,7470,7460
24-Jan-2018 02:19:00,1064,1104,1580,21.845,21.795,26.66,31.94,30.335,32.16,7545,7300,7290,7305,7330,7290,7300,7305,7310,7290,7300,7260,7270,7260,7250,7290,7300,7340,7260,7290,7250,7310,7280,7330,7470,7460
24-Jan-2018 02:20:00,1061.33333333333,1100,1576,21.81,21.795,26.595,31.91,30.35,32.13,7505,7300,7290,7310,7335,7290,7300,7300,7310,7290,7300,7270,7270,7250,7250,7290,7300,7310,7270,7290,7260,7310,7285,7330,7470,7460
24-Jan-2018 02:21:00,1068,1104,1556,21.88,21.795,26.53,31.88,30.355,32.16,7465,7300,7290,7305,7340,7300,7300,7300,7310,7290,7300,7270,7270,7255,7250,7290,7300,7430,7280,7290,7260,7310,7280,7330,7470,7460
24-Jan-2018 02:22:00,1072,1104,1544,21.91,21.81,26.5,31.91,30.35,32.19,7495,7300,7280,7300,7330,7300,7300,7300,7310,7280,7300,7260,7270,7250,7250,7280,7300,7380,7270,7300,7260,7320,7300,7330,7470,7460
24-Jan-2018 02:23:00,1064,1092,1576,21.88,21.805,26.47,31.88,30.37,32.16,7595,7310,7280,7295,7330,7300,7295,7300,7310,7290,7300,7270,7270,7260,7250,7290,7300,7300,7260,7290,7260,7320,7295,7330,7470,7460
24-Jan-2018 02:24:00,1080,1108,1556,21.91,21.81,26.56,31.94,30.385,32.19,7640,7310,7270,7300,7335,7300,7290,7300,7310,7290,7300,7280,7270,7250,7250,7280,7300,7500,7260,7295,7270,7310,7290,7330,7480,7460
24-Jan-2018 02:25:00,1077.33333333333,1101.33333333333,1560,21.88,21.81,26.53,31.97,30.355,32.19,7640,7300,7280,7305,7340,7310,7295,7300,7310,7280,7300,7270,7270,7260,7250,7290,7300,7310,7270,7295,7260,7320,7280,7330,7470,7460
24-Jan-2018 02:26:00,1068,1104,1556,21.88,21.82,26.5,31.91,30.36,32.16,7540,7300,7270,7295,7340,7310,7305,7300,7310,7290,7300,7270,7270,7255,7260,7290,7300,7320,7260,7295,7260,7310,7280,7330,7470,7460
24-Jan-2018 02:27:00,1040,1100,1568,21.88,21.8,26.5,31.94,30.365,32.19,7525,7300,7270,7295,7340,7290,7310,7300,7310,7280,7300,7260,7270,7255,7250,7290,7300,7310,7270,7295,7260,7310,7290,7330,7470,7460
24-Jan-2018 02:28:00,1072,1088,1576,21.88,21.795,26.44,31.91,30.365,32.19,7585,7305,7270,7305,7335,7300,7305,7300,7310,7280,7300,7260,7280,7260,7250,7290,7300,7320,7280,7300,7260,7310,7300,7330,7470,7460
24-Jan-2018 02:29:00,1080,1093.33333333333,1554.66666666667,21.88,21.795,26.5,31.91,30.385,32.19,7575,7305,7270,7300,7330,7300,7310,7300,7310,7290,7300,7270,7280,7260,7250,7280,7300,7320,7270,7290,7260,7320,7310,7330,7470,7460
24-Jan-2018 02:30:00,1056,1093.33333333333,1568,21.81,21.78,26.47,31.94,30.4,32.16,7610,7305,7270,7300,7330,7310,7315,7310,7310,7290,7300,7260,7270,7265,7250,7280,7300,7310,7270,7300,7260,7310,7300,7330,7470,7460
24-Jan-2018 02:31:00,1068,1093.33333333333,1556,21.81,21.755,26.47,31.88,30.4,32.22,7535,7300,7280,7305,7330,7310,7310,7300,7310,7290,7300,7270,7270,7260,7250,7290,7300,7320,7260,7300,7260,7310,7290,7330,7470,7460
24-Jan-2018 02:32:00,1068,1092,1564,21.78,21.77,26.5,31.91,30.37,32.19,7510,7300,7280,7300,7340,7300,7310,7305,7310,7290,7300,7280,7280,7260,7240,7290,7300,7330,7270,7300,7260,7320,7280,7330,7470,7460
24-Jan-2018 02:33:00,1072,1092,1560,21.78,21.795,26.53,31.94,30.385,32.22,7610,7300,7290,7295,7340,7310,7300,7305,7310,7290,7300,7260,7280,7260,7250,7290,7300,7320,7260,7295,7260,7310,7285,7330,7470,7460
24-Jan-2018 02:34:00,1072,1092,1557.33333333333,21.78,21.79,26.53,31.94,30.4,32.19,7640,7300,7270,7300,7335,7300,7290,7310,7310,7290,7300,7260,7280,7260,7250,7290,7300,7320,7270,7300,7260,7320,7290,7330,7470,7460
24-Jan-2018 02:35:00,1072,1088,1568,21.78,21.795,26.56,31.91,30.395,32.22,7560,7310,7290,7300,7335,7300,7295,7305,7310,7290,7300,7280,7280,7260,7240,7290,7300,7510,7280,7295,7260,7320,7280,7330,7470,7460
24-Jan-2018 02:36:00,1072,1092,1548,21.845,21.805,26.595,31.97,30.39,32.19,7545,7300,7280,7300,7340,7300,7300,7300,7310,7290,7300,7280,7280,7260,7250,7280,7300,7520,7270,7300,7260,7320,7290,7320,7480,7460
24-Jan-2018 02:37:00,1068,1088,1552,21.88,21.85,26.5,31.94,30.395,32.19,7620,7300,7280,7305,7340,7300,7300,7310,7310,7290,7300,7270,7280,7260,7250,7290,7300,7500,7270,7290,7270,7320,7290,7330,7480,7460
24-Jan-2018 02:38:00,1052,1104,1568,21.845,21.87,26.41,31.94,30.405,32.22,7530,7300,7270,7300,7340,7300,7300,7315,7310,7290,7300,7270,7270,7260,7250,7290,7300,7500,7270,7410,7260,7320,7285,7330,7470,7460
24-Jan-2018 02:39:00,1072,1104,1564,21.845,21.88,26.345,31.94,30.4,32.19,7530,7300,7290,7305,7340,7300,7295,7305,7310,7280,7300,7270,7270,7260,7250,7280,7300,7500,7270,7445,7260,7310,7280,7330,7470,7460
24-Jan-2018 02:40:00,1076,1112,1560,21.91,21.88,26.28,31.94,30.405,32.22,7620,7300,7270,7305,7335,7300,7295,7305,7310,7280,7300,7290,7270,7260,7250,7290,7300,7500,7270,7385,7260,7310,7280,7330,7470,7460
24-Jan-2018 02:41:00,1068,1088,1572,21.91,21.875,26.28,31.94,30.4,32.16,7575,7300,7290,7305,7330,7300,7295,7310,7310,7290,7300,7270,7270,7260,7250,7290,7300,7500,7270,7325,7260,7310,7280,7330,7470,7460
24-Jan-2018 02:42:00,1048,1096,1556,21.94,21.85,26.25,31.91,30.415,32.19,7545,7300,7290,7310,7330,7310,7295,7305,7310,7280,7300,7280,7270,7260,7240,7290,7300,7440,7270,7300,7260,7310,7290,7320,7470,7460
24-Jan-2018 02:43:00,1064,1116,1562.66666666667,21.845,21.835,26.31,31.97,30.415,32.19,7580,7300,7280,7310,7335,7300,7295,7300,7310,7280,7300,7270,7290,7260,7250,7290,7300,7320,7250,7300,7260,7320,7285,7330,7470,7460
24-Jan-2018 02:44:00,1064,1092,1564,21.88,21.81,26.41,31.91,30.425,32.19,7530,7300,7280,7310,7340,7300,7295,7300,7310,7280,7300,7280,7290,7260,7240,7280,7300,7330,7270,7300,7260,7310,7290,7330,7480,7460
24-Jan-2018 02:45:00,1080,1092,1532,21.81,21.785,26.47,31.91,30.415,32.22,7445,7300,7280,7305,7330,7300,7295,7300,7310,7290,7300,7270,7280,7260,7240,7290,7300,7320,7260,7300,7260,7320,7280,7330,7470,7460
24-Jan-2018 02:46:00,1076,1116,1564,21.81,21.76,26.625,31.91,30.44,32.19,7440,7300,7280,7300,7340,7300,7295,7300,7310,7290,7300,7280,7280,7260,7250,7280,7300,7320,7270,7300,7260,7320,7290,7330,7470,7460
24-Jan-2018 02:47:00,1068,1088,1536,21.78,21.745,26.72,31.845,30.44,32.19,7445,7300,7290,7310,7335,7310,7300,7300,7310,7280,7300,7280,7270,7260,7250,7290,7300,7310,7280,7300,7260,7310,7290,7330,7470,7460
24-Jan-2018 02:48:00,1074.66666666667,1096,1552,21.78,21.73,26.78,31.88,30.43,32.19,7445,7300,7280,7315,7330,7300,7300,7300,7310,7290,7300,7290,7270,7260,7250,7280,7300,7320,7270,7300,7260,7310,7290,7320,7480,7460
24-Jan-2018 02:49:00,1068,1092,1560,21.78,21.735,26.88,31.91,30.41,32.22,7450,7300,7280,7305,7330,7300,7295,7300,7310,7290,7300,7280,7290,7260,7260,7290,7300,7320,7260,7300,7260,7320,7285,7320,7470,7460
24-Jan-2018 02:50:00,1072,1112,1564,21.72,21.73,26.78,31.91,30.42,32.19,7450,7305,7290,7305,7330,7300,7295,7300,7310,7280,7300,7260,7270,7250,7250,7290,7300,7320,7280,7300,7250,7310,7280,7320,7470,7460
24-Jan-2018 02:51:00,1064,1072,1552,21.72,21.735,26.75,31.88,30.38,32.19,7495,7305,7270,7310,7335,7310,7295,7300,7320,7290,7300,7260,7270,7260,7250,7290,7300,7310,7260,7300,7260,7310,7280,7320,7470,7460
24-Jan-2018 02:52:00,1080,1100,1552,21.75,21.76,26.66,31.91,30.385,32.19,7535,7300,7290,7305,7330,7310,7285,7300,7310,7290,7300,7270,7270,7260,7250,7290,7300,7320,7260,7300,7260,7310,7285,7320,7470,7460
24-Jan-2018 02:53:00,1056,1072,1560,21.78,21.78,26.56,31.94,30.37,32.19,7585,7305,7280,7305,7340,7300,7285,7305,7310,7280,7300,7270,7270,7260,7240,7290,7300,7390,7270,7300,7250,7310,7290,7320,7470,7460
24-Jan-2018 02:54:00,1080,1100,1568,21.78,21.81,26.47,31.94,30.355,32.19,7645,7300,7270,7310,7335,7300,7290,7310,7310,7290,7300,7280,7270,7260,7250,7280,7300,7510,7280,7300,7260,7320,7290,7320,7470,7460
24-Jan-2018 02:55:00,1060,1088,1576,21.81,21.835,26.44,31.91,30.38,32.16,7635,7300,7280,7310,7340,7310,7290,7310,7310,7290,7300,7270,7270,7260,7260,7280,7300,7510,7280,7330,7260,7310,7290,7320,7480,7460
24-Jan-2018 02:56:00,1060,1092,1560,21.88,21.84,26.5,31.91,30.385,32.16,7640,7305,7270,7305,7335,7310,7290,7310,7310,7280,7300,7290,7270,7260,7250,7290,7300,7510,7260,7315,7260,7310,7285,7330,7470,7460
24-Jan-2018 02:57:00,1060,1108,1573.33333333333,21.845,21.865,26.44,31.88,30.385,32.19,7650,7310,7270,7305,7335,7300,7300,7315,7310,7290,7300,7280,7280,7260,7260,7290,7300,7500,7260,7290,7260,7320,7280,7320,7470,7460
24-Jan-2018 02:58:00,1084,1096,1572,21.91,21.88,26.44,31.88,30.37,32.16,7650,7305,7280,7310,7330,7300,7305,7320,7310,7280,7300,7280,7270,7260,7250,7290,7300,7500,7270,7315,7260,7310,7280,7320,7470,7460
24-Jan-2018 02:59:00,1068,1088,1536,21.88,21.895,26.44,31.91,30.385,32.16,7640,7300,7280,7320,7335,7300,7305,7300,7310,7280,7300,7280,7270,7260,7250,7290,7300,7510,7280,7290,7260,7320,7285,7320,7470,7460
24-Jan-2018 03:00:00,1048,1018,1488,21.94,21.87,26.41,31.94,30.395,32.16,7535,7300,7290,7320,7340,7300,7295,7310,7310,7290,7300,7280,7270,7260,7260,7290,7300,7510,7280,7290,7260,7310,7290,7320,7470,7460
24-Jan-2018 03:01:00,1029.33333333333,1040,1482.66666666667,21.88,21.865,26.345,31.94,30.375,32.16,7545,7300,7290,7305,7340,7300,7290,7290,7310,7280,7300,7280,7270,7260,7270,7290,7300,7320,7280,7290,7270,7310,7280,7320,7480,7460
24-Jan-2018 03:02:00,1026,1056,1480,21.88,21.825,26.28,31.91,30.355,32.095,7650,7300,7290,7310,7340,7300,7290,7305,7310,7290,7300,7280,7290,7260,7250,7290,7300,7310,7270,7290,7260,7310,7285,7320,7470,7470
24-Jan-2018 03:03:00,1032,1056,1480,21.845,21.78,26.19,31.875,30.33,31.97,7650,7305,7270,7315,7340,7300,7285,7300,7310,7280,7300,7280,7280,7260,7250,7290,7300,7320,7280,7290,7260,7320,7285,7320,7470,7465
24-Jan-2018 03:04:00,1018,1040,1484,21.78,21.705,26.19,31.81,30.275,31.91,7650,7305,7290,7305,7340,7300,7290,7300,7310,7290,7300,7280,7270,7260,7260,7290,7300,7320,7270,7290,7260,7320,7280,7320,7470,7460
24-Jan-2018 03:05:00,1036,1044,1472,21.75,21.665,26.28,31.75,30.195,31.81,7650,7300,7280,7300,7330,7300,7290,7300,7310,7290,7300,7270,7270,7255,7250,7290,7300,7320,7260,7290,7260,7310,7280,7320,7480,7460
24-Jan-2018 03:06:00,1018,1052,1476,21.69,21.62,26.53,31.72,30.13,31.72,7655,7300,7290,7305,7280,7300,7295,7300,7310,7290,7300,7280,7190,7260,7250,7280,7300,7320,7280,7290,7260,7310,7355,7480,7470,7590
24-Jan-2018 03:07:00,1000,1040,1504,21.66,21.565,26.78,31.66,30.045,31.69,7665,7310,7290,7310,7225,7300,7260,7310,7310,7280,7300,7280,7170,7260,7250,7290,7300,7320,7270,7290,7270,7470,7430,7480,7480,7640
24-Jan-2018 03:08:00,1020,1056,1472,21.56,21.57,27,31.63,30.01,31.63,7660,7310,7280,7310,7240,7300,7215,7300,7180,7290,7235,7260,7170,7260,7250,7290,7300,7320,7270,7290,7260,7480,7490,7480,7480,7635
24-Jan-2018 03:09:00,1012,1060,1472,21.53,21.545,27.19,31.565,29.915,31.53,7650,7310,7280,7290,7235,7300,7210,7200,7190,7280,7170,7270,7160,7260,7260,7290,7300,7320,7270,7290,7300,7480,7490,7490,7480,7620
24-Jan-2018 03:10:00,1016,1024,1480,21.56,21.555,27.345,31.5,29.895,31.53,7675,7310,7280,7295,7230,7310,7210,7210,7190,7280,7170,7280,7160,7260,7250,7290,7300,7320,7280,7290,7460,7480,7490,7490,7480,7625
24-Jan-2018 03:11:00,1024,1048,1468,21.56,21.585,27.53,31.5,29.855,31.5,7700,7310,7270,7320,7230,7300,7205,7245,7200,7280,7280,7260,7160,7260,7250,7290,7300,7320,7270,7500,7470,7480,7490,7480,7480,7625
24-Jan-2018 03:12:00,1012,1036,1504,21.56,21.62,27.66,31.47,29.825,31.47,7695,7310,7280,7320,7230,7300,7255,7305,7220,7280,7280,7260,7160,7260,7250,7290,7300,7320,7270,7475,7470,7480,7490,7490,7480,7630
24-Jan-2018 03:13:00,1010,1044,1468,21.56,21.655,27.78,31.44,29.78,31.5,7685,7310,7290,7315,7235,7300,7315,7300,7180,7290,7280,7270,7270,7260,7250,7290,7300,7320,7270,7470,7470,7480,7490,7480,7430,7630
24-Jan-2018 03:14:00,1022.66666666667,1045.33333333333,1469.33333333333,21.56,21.625,27.875,31.375,29.76,31.44,7680,7310,7270,7310,7235,7300,7315,7310,7180,7280,7280,7260,7160,7260,7250,7290,7300,7320,7260,7315,7470,7480,7490,7490,7650,7645
24-Jan-2018 03:15:00,1016,1068,1504,21.56,21.61,27.94,31.38,29.72,31.41,7680,7310,7290,7310,7225,7300,7300,7300,7180,7280,7280,7280,7160,7260,7250,7290,7300,7320,7260,7300,7470,7480,7490,7490,7450,7620
24-Jan-2018 03:16:00,1014,1040,1472,21.56,21.61,27.97,31.38,29.69,31.44,7680,7310,7280,7310,7220,7300,7255,7305,7190,7280,7280,7250,7170,7260,7250,7290,7300,7310,7260,7305,7240,7480,7490,7480,7450,7625
24-Jan-2018 03:17:00,1024,1040,1480,21.595,21.57,28,31.345,29.65,31.41,7680,7305,7270,7310,7220,7300,7215,7310,7170,7280,7280,7260,7160,7260,7250,7290,7300,7310,7260,7310,7240,7480,7490,7490,7450,7620
24-Jan-2018 03:18:00,1016,1036,1464,21.5,21.54,28,31.28,29.62,31.41,7680,7300,7280,7310,7220,7290,7210,7280,7180,7280,7280,7290,7160,7260,7250,7290,7300,7320,7270,7300,7240,7480,7490,7480,7450,7620
24-Jan-2018 03:19:00,1017.33333333333,1036,1498.66666666667,21.5,21.585,28,31.25,29.625,31.38,7680,7305,7280,7310,7230,7310,7210,7240,7180,7280,7285,7270,7170,7260,7250,7290,7300,7320,7270,7290,7430,7480,7490,7490,7440,7620
24-Jan-2018 03:20:00,1022,1056,1488,21.53,21.635,28.095,31.28,29.6,31.41,7675,7310,7280,7310,7225,7300,7215,7210,7180,7280,7290,7250,7160,7260,7250,7290,7300,7320,7270,7300,7460,7480,7490,7490,7450,7625
24-Jan-2018 03:21:00,996,1044,1464,21.56,21.68,28.16,31.25,29.57,31.41,7675,7305,7270,7305,7230,7290,7250,7210,7180,7290,7290,7260,7160,7260,7250,7290,7300,7320,7260,7435,7460,7480,7490,7480,7450,7640
24-Jan-2018 03:22:00,1036,1040,1496,21.56,21.685,28.19,31.28,29.59,31.44,7680,7300,7290,7305,7230,7290,7285,7295,7190,7290,7290,7260,7180,7260,7250,7290,7300,7320,7270,7450,7450,7480,7480,7490,7450,7640
24-Jan-2018 03:23:00,1030,1032,1472,21.595,21.635,28.16,31.22,29.575,31.44,7685,7300,7300,7305,7220,7300,7295,7290,7310,7290,7290,7260,7170,7260,7250,7290,7300,7320,7260,7280,7450,7480,7480,7490,7460,7620
24-Jan-2018 03:24:00,1005.33333333333,1050.66666666667,1472,21.595,21.615,28.19,31.22,29.57,31.44,7685,7300,7290,7300,7235,7300,7300,7290,7310,7290,7290,7260,7160,7265,7260,7280,7300,7320,7260,7285,7230,7480,7490,7480,7460,7630
24-Jan-2018 03:25:00,1016,1040,1488,21.595,21.6,28.16,31.25,29.55,31.44,7680,7300,7290,7300,7235,7290,7295,7300,7310,7290,7290,7260,7160,7260,7250,7290,7300,7320,7270,7285,7300,7480,7490,7480,7460,7620
24-Jan-2018 03:26:00,1018,1038,1468,21.56,21.575,28.06,31.25,29.56,31.47,7675,7300,7280,7300,7235,7290,7250,7300,7230,7290,7290,7250,7170,7260,7250,7290,7300,7320,7280,7290,7480,7480,7490,7480,7460,7625
24-Jan-2018 03:27:00,1028,1044,1480,21.595,21.555,28.06,31.22,29.555,31.44,7670,7300,7290,7295,7235,7290,7210,7290,7180,7290,7290,7270,7160,7260,7250,7290,7300,7320,7260,7295,7250,7480,7490,7480,7450,7620
24-Jan-2018 03:28:00,1025.33333333333,1024,1492,21.56,21.565,28.095,31.22,29.55,31.41,7670,7310,7280,7290,7225,7300,7210,7300,7200,7290,7290,7270,7170,7260,7250,7280,7300,7310,7270,7300,7470,7480,7490,7480,7450,7620
24-Jan-2018 03:29:00,1020,1044,1472,21.595,21.605,28.06,31.19,29.575,31.44,7670,7310,7290,7290,7220,7290,7210,7210,7200,7290,7250,7270,7160,7255,7250,7290,7300,7320,7270,7300,7480,7480,7480,7480,7450,7620
24-Jan-2018 03:30:00,1016,1048,1492,21.66,21.615,28.13,31.25,29.6,31.47,7670,7310,7280,7290,7220,7300,7210,7210,7190,7290,7200,7270,7170,7250,7250,7290,7300,7310,7280,7360,7470,7480,7490,7480,7460,7620
24-Jan-2018 03:31:00,1016,1044,1488,21.56,21.65,28.22,31.25,29.59,31.5,7670,7310,7280,7250,7230,7290,7210,7190,7200,7290,7200,7250,7170,7260,7260,7290,7300,7320,7270,7480,7480,7480,7490,7480,7660,7650
24-Jan-2018 03:32:00,1036,1048,1476,21.53,21.63,28.25,31.19,29.57,31.5,7670,7310,7270,7210,7235,7200,7205,7200,7180,7290,7200,7260,7160,7255,7250,7290,7300,7320,7280,7480,7480,7480,7490,7470,7650,7650
24-Jan-2018 03:33:00,1018,1068,1477.33333333333,21.53,21.6,28.25,31.19,29.57,31.47,7670,7310,7160,7215,7240,7200,7205,7200,7180,7200,7200,7160,7170,7255,7250,7290,7300,7320,7260,7385,7480,7480,7485,7480,7420,7650
24-Jan-2018 03:34:00,1024,1042,1472,21.56,21.55,28.31,31.16,29.585,31.53,7650,7305,7180,7265,7220,7200,7205,7190,7200,7210,7190,7160,7160,7260,7180,7280,7300,7320,7280,7280,7490,7480,7485,7470,7470,7650
24-Jan-2018 03:35:00,1024,1056,1484,21.595,21.61,28.25,31.22,29.615,31.56,7655,7310,7280,7315,7240,7200,7205,7195,7180,7270,7200,7260,7160,7260,7280,7280,7300,7310,7270,7270,7480,7480,7490,7470,7430,7630
24-Jan-2018 03:36:00,1012,1052,1480,21.595,21.635,28.28,31.25,29.59,31.56,7680,7310,7290,7270,7235,7200,7210,7200,7200,7260,7200,7260,7160,7265,7280,7290,7300,7310,7270,7270,7490,7480,7490,7480,7430,7620
24-Jan-2018 03:37:00,1022.66666666667,1048,1464,21.595,21.63,28.31,31.19,29.55,31.53,7675,7310,7290,7220,7240,7200,7210,7200,7180,7270,7200,7290,7170,7270,7280,7290,7300,7310,7270,7465,7490,7480,7490,7470,7630,7650
24-Jan-2018 03:38:00,1040,1060,1464,21.56,21.59,28.345,31.22,29.55,31.5,7675,7310,7300,7260,7230,7250,7205,7210,7190,7270,7200,7290,7160,7265,7280,7280,7300,7320,7260,7300,7480,7480,7490,7480,7630,7650
24-Jan-2018 03:39:00,1026,1036,1476,21.56,21.61,28.31,31.19,29.55,31.53,7675,7300,7280,7300,7225,7290,7205,7200,7190,7260,7240,7290,7160,7265,7270,7290,7300,7310,7260,7390,7480,7480,7490,7480,7430,7650
24-Jan-2018 03:40:00,1024,1028,1468,21.595,21.56,28.31,31.19,29.545,31.56,7675,7310,7280,7305,7230,7290,7210,7200,7190,7280,7280,7300,7160,7270,7270,7290,7300,7320,7270,7375,7490,7480,7490,7470,7420,7655
24-Jan-2018 03:41:00,1022,1048,1480,21.63,21.54,28.22,31.25,29.555,31.595,7655,7310,7280,7305,7230,7300,7215,7195,7190,7280,7275,7290,7170,7260,7270,7290,7300,7320,7280,7270,7450,7480,7490,7470,7420,7640
24-Jan-2018 03:42:00,1022,1040,1480,21.655,21.54,28.19,31.22,29.585,31.595,7635,7305,7280,7300,7230,7290,7210,7200,7200,7270,7240,7290,7170,7270,7270,7290,7300,7320,7270,7270,7450,7480,7490,7480,7420,7625
24-Jan-2018 03:43:00,1024,1040,1484,21.75,21.595,28.16,31.25,29.61,31.66,7630,7305,7290,7295,7225,7290,7210,7200,7200,7270,7210,7290,7160,7270,7270,7290,7300,7320,7270,7280,7450,7480,7490,7490,7430,7625
24-Jan-2018 03:44:00,1022,1052,1460,21.75,21.66,28.25,31.25,29.6,31.63,7630,7310,7280,7300,7225,7290,7215,7200,7200,7270,7210,7290,7170,7270,7270,7290,7300,7320,7250,7490,7450,7480,7490,7490,7640,7650
24-Jan-2018 03:45:00,1020,1056,1472,21.69,21.62,28.28,31.19,29.6,31.595,7660,7310,7290,7260,7225,7280,7210,7200,7200,7270,7205,7290,7170,7270,7270,7300,7300,7320,7280,7490,7450,7480,7480,7470,7630,7650
24-Jan-2018 03:46:00,1026.66666666667,1048,1472,21.66,21.62,28.31,31.19,29.565,31.595,7680,7305,7280,7225,7225,7260,7210,7205,7200,7270,7200,7290,7160,7270,7270,7290,7300,7320,7270,7490,7450,7480,7490,7490,7620,7650
24-Jan-2018 03:47:00,1028,1044,1472,21.595,21.645,28.41,31.16,29.54,31.595,7675,7305,7280,7280,7230,7290,7205,7205,7180,7260,7200,7290,7170,7265,7270,7290,7300,7310,7260,7490,7460,7480,7485,7490,7620,7650
24-Jan-2018 03:48:00,1028,1040,1456,21.63,21.675,28.44,31.19,29.545,31.56,7670,7310,7280,7320,7230,7300,7200,7200,7200,7260,7200,7290,7170,7260,7270,7290,7300,7320,7270,7490,7460,7480,7490,7480,7630,7650
