t,pow,rpm
1.83e+03,3.62,7.22e+03
1.83e+03,3.61,7.23e+03
1.83e+03,3.61,7.22e+03
1.83e+03,3.61,7.22e+03
1.84e+03,3.61,7.22e+03
1.84e+03,3.61,7.22e+03
1.84e+03,3.6,7.22e+03
1.84e+03,3.6,7.22e+03
1.84e+03,3.61,7.22e+03
1.84e+03,3.6,7.22e+03
1.84e+03,3.61,7.22e+03
1.84e+03,3.6,7.22e+03
1.84e+03,3.61,7.23e+03
1.84e+03,3.61,7.23e+03
1.84e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.6,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.85e+03,3.61,7.22e+03
1.86e+03,3.6,7.21e+03
1.86e+03,3.61,7.21e+03
1.86e+03,3.6,7.21e+03
1.86e+03,3.61,7.21e+03
1.86e+03,3.61,7.22e+03
1.86e+03,3.61,7.22e+03
1.86e+03,3.61,7.22e+03
1.86e+03,3.61,7.22e+03
1.86e+03,3.6,7.22e+03
1.86e+03,3.61,7.22e+03
1.86e+03,3.61,7.23e+03
1.87e+03,3.6,7.22e+03
1.87e+03,3.61,7.22e+03
1.87e+03,3.6,7.23e+03
1.87e+03,3.61,7.23e+03
1.87e+03,3.61,7.22e+03
1.87e+03,3.61,7.22e+03
1.87e+03,3.61,7.22e+03
1.87e+03,3.61,7.22e+03
1.87e+03,3.6,7.22e+03
1.88e+03,3.6,7.23e+03
1.88e+03,3.6,7.22e+03
1.88e+03,3.62,7.22e+03
1.88e+03,3.61,7.22e+03
1.88e+03,3.61,7.22e+03
1.88e+03,3.62,7.22e+03
1.88e+03,3.61,7.22e+03
1.88e+03,3.61,7.21e+03
1.88e+03,3.6,7.21e+03
1.88e+03,3.6,7.21e+03
1.88e+03,3.6,7.22e+03
1.89e+03,3.6,7.22e+03
1.89e+03,3.62,7.23e+03
1.89e+03,3.61,7.22e+03
1.89e+03,3.61,7.21e+03
1.89e+03,3.6,7.21e+03
1.89e+03,3.61,7.21e+03
1.89e+03,3.61,7.21e+03
1.89e+03,3.61,7.21e+03
1.89e+03,3.61,7.21e+03
1.9e+03,3.61,7.21e+03
1.9e+03,3.6,7.22e+03
1.9e+03,3.6,7.23e+03
1.9e+03,3.6,7.22e+03
1.9e+03,3.61,7.23e+03
1.9e+03,3.61,7.22e+03
1.9e+03,3.61,7.22e+03
1.9e+03,3.61,7.23e+03
1.9e+03,3.6,7.24e+03
1.9e+03,3.61,7.22e+03
1.9e+03,3.6,7.22e+03
1.91e+03,3.61,7.22e+03
1.91e+03,3.6,7.22e+03
1.91e+03,3.6,7.22e+03
1.91e+03,3.61,7.22e+03
1.91e+03,3.61,7.22e+03
1.91e+03,3.61,7.21e+03
1.91e+03,3.61,7.22e+03
1.91e+03,3.6,7.22e+03
1.91e+03,3.61,7.22e+03
1.92e+03,3.6,7.22e+03
1.92e+03,3.61,7.22e+03
1.92e+03,3.61,7.22e+03
1.92e+03,3.61,7.22e+03
1.92e+03,3.61,7.22e+03
1.92e+03,3.62,7.22e+03
1.92e+03,3.6,7.22e+03
1.92e+03,3.61,7.22e+03
1.92e+03,3.61,7.23e+03
1.92e+03,3.6,7.23e+03
1.92e+03,3.61,7.22e+03
1.93e+03,3.61,7.22e+03
1.93e+03,3.6,7.23e+03
1.93e+03,3.61,7.23e+03
1.93e+03,3.61,7.23e+03
1.93e+03,3.6,7.22e+03
1.93e+03,3.61,7.22e+03
1.93e+03,3.61,7.22e+03
1.93e+03,3.61,7.21e+03
1.93e+03,3.61,7.22e+03
1.94e+03,3.61,7.21e+03
1.94e+03,3.61,7.21e+03
1.94e+03,3.61,7.21e+03
1.94e+03,3.6,7.21e+03
1.94e+03,3.61,7.2e+03
1.94e+03,3.61,7.21e+03
1.94e+03,3.61,7.22e+03
1.94e+03,3.62,7.22e+03
1.94e+03,3.61,7.22e+03
1.94e+03,3.61,7.23e+03
1.94e+03,3.61,7.23e+03
1.95e+03,3.61,7.22e+03
1.95e+03,3.61,7.22e+03
1.95e+03,3.6,7.22e+03
1.95e+03,3.6,7.22e+03
1.95e+03,3.6,7.22e+03
1.95e+03,3.61,7.22e+03
1.95e+03,3.6,7.22e+03
1.95e+03,3.61,7.22e+03
1.95e+03,3.61,7.22e+03
1.96e+03,3.61,7.22e+03
1.96e+03,3.61,7.22e+03
1.96e+03,3.61,7.21e+03
1.96e+03,3.61,7.22e+03
1.96e+03,3.61,7.22e+03
1.96e+03,3.6,7.22e+03
1.96e+03,3.61,7.21e+03
1.96e+03,3.61,7.21e+03
1.96e+03,3.61,7.21e+03
1.96e+03,3.61,7.22e+03
1.96e+03,3.61,7.21e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.6,7.22e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.61,7.22e+03
1.97e+03,3.6,7.21e+03
1.97e+03,3.6,7.21e+03
1.98e+03,3.6,7.22e+03
1.98e+03,3.61,7.21e+03
1.98e+03,3.6,7.21e+03
1.98e+03,3.61,7.21e+03
1.98e+03,3.6,7.21e+03
1.98e+03,3.6,7.22e+03
1.98e+03,3.6,7.22e+03
1.98e+03,3.61,7.22e+03
1.98e+03,3.61,7.22e+03
1.98e+03,3.61,7.23e+03
1.98e+03,3.61,7.23e+03
1.99e+03,3.62,7.23e+03
1.99e+03,3.61,7.23e+03
1.99e+03,3.6,7.22e+03
1.99e+03,3.61,7.23e+03
1.99e+03,3.62,7.22e+03
1.99e+03,3.61,7.22e+03
1.99e+03,3.6,7.22e+03
1.99e+03,3.61,7.23e+03
1.99e+03,3.6,7.22e+03
2e+03,3.62,7.22e+03
2e+03,3.61,7.22e+03
2e+03,3.61,7.23e+03
2e+03,3.61,7.23e+03
2e+03,3.61,7.22e+03
2e+03,3.61,7.22e+03
2e+03,3.61,7.22e+03
2e+03,3.61,7.22e+03
2e+03,3.61,7.21e+03
2e+03,3.61,7.21e+03
2e+03,3.61,7.21e+03
2.01e+03,3.6,7.22e+03
2.01e+03,3.61,7.22e+03
2.01e+03,3.61,7.21e+03
2.01e+03,3.61,7.21e+03
2.01e+03,3.61,7.22e+03
2.01e+03,3.61,7.21e+03
2.01e+03,3.61,7.22e+03
2.01e+03,3.61,7.23e+03
2.01e+03,3.61,7.22e+03
2.02e+03,3.61,7.22e+03
2.02e+03,3.62,7.22e+03
2.02e+03,3.61,7.21e+03
2.02e+03,3.61,7.21e+03
2.02e+03,3.61,7.21e+03
2.02e+03,3.61,7.22e+03
2.02e+03,3.62,7.22e+03
2.02e+03,3.6,7.22e+03
2.02e+03,3.61,7.22e+03
2.02e+03,3.6,7.22e+03
2.02e+03,3.61,7.22e+03
2.03e+03,3.61,7.23e+03
2.03e+03,3.61,7.22e+03
2.03e+03,3.61,7.23e+03
2.03e+03,3.6,7.23e+03
2.03e+03,3.61,7.23e+03
2.03e+03,3.61,7.22e+03
2.03e+03,3.61,7.22e+03
2.03e+03,3.6,7.22e+03
2.03e+03,3.61,7.22e+03
2.04e+03,3.6,7.22e+03
2.04e+03,3.61,7.22e+03
2.04e+03,3.6,7.21e+03
2.04e+03,3.61,7.21e+03
2.04e+03,3.6,7.21e+03
2.04e+03,3.61,7.22e+03
2.04e+03,3.6,7.22e+03
2.04e+03,3.61,7.22e+03
2.04e+03,3.6,7.21e+03
2.04e+03,3.61,7.21e+03
2.04e+03,3.6,7.22e+03
2.05e+03,3.6,7.21e+03
2.05e+03,3.61,7.21e+03
2.05e+03,3.61,7.21e+03
2.05e+03,3.61,7.22e+03
2.05e+03,3.61,7.21e+03
2.05e+03,3.61,7.21e+03
2.05e+03,3.61,7.21e+03
2.05e+03,3.6,7.21e+03
2.05e+03,3.61,7.21e+03
2.06e+03,3.61,7.21e+03
2.06e+03,3.61,7.22e+03
2.06e+03,3.6,7.22e+03
2.06e+03,3.62,7.22e+03
2.06e+03,3.6,7.22e+03
2.06e+03,3.62,7.22e+03
2.06e+03,3.61,7.22e+03
2.06e+03,3.61,7.22e+03
2.06e+03,3.61,7.22e+03
2.06e+03,3.61,7.22e+03
2.06e+03,3.61,7.22e+03
2.07e+03,3.61,7.22e+03
2.07e+03,3.61,7.22e+03
2.07e+03,3.61,7.22e+03
2.07e+03,3.61,7.22e+03
2.07e+03,3.61,7.21e+03
2.07e+03,3.6,7.21e+03
2.07e+03,3.61,7.21e+03
2.07e+03,3.61,7.21e+03
2.07e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.6,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.61,7.21e+03
2.08e+03,3.6,7.22e+03
2.08e+03,3.6,7.21e+03
2.09e+03,3.6,7.22e+03
2.09e+03,3.6,7.22e+03
2.09e+03,3.6,7.23e+03
2.09e+03,3.61,7.23e+03
2.09e+03,3.61,7.22e+03
2.09e+03,3.61,7.23e+03
2.09e+03,3.6,7.22e+03
2.09e+03,3.61,7.23e+03
2.09e+03,3.61,7.22e+03
2.1e+03,3.6,7.22e+03
2.1e+03,3.61,7.22e+03
2.1e+03,3.61,7.22e+03
2.1e+03,3.62,7.22e+03
2.1e+03,3.61,7.22e+03
2.1e+03,3.61,7.21e+03
2.1e+03,3.61,7.21e+03
2.1e+03,3.6,7.22e+03
2.1e+03,3.61,7.21e+03
2.1e+03,3.61,7.21e+03
2.1e+03,3.6,7.21e+03
2.11e+03,3.61,7.2e+03
2.11e+03,3.6,7.21e+03
2.11e+03,3.61,7.22e+03
2.11e+03,3.61,7.21e+03
2.11e+03,3.61,7.21e+03
2.11e+03,3.61,7.21e+03
2.11e+03,3.61,7.21e+03
2.11e+03,3.61,7.21e+03
2.11e+03,3.61,7.22e+03
2.12e+03,3.6,7.21e+03
2.12e+03,3.6,7.21e+03
2.12e+03,3.61,7.21e+03
2.12e+03,3.61,7.21e+03
2.12e+03,3.61,7.22e+03
2.12e+03,3.6,7.22e+03
2.12e+03,3.61,7.22e+03
2.12e+03,3.6,7.22e+03
2.12e+03,3.6,7.22e+03
2.12e+03,3.6,7.22e+03
2.12e+03,3.61,7.22e+03
2.13e+03,3.61,7.23e+03
2.13e+03,3.6,7.23e+03
2.13e+03,3.61,7.22e+03
2.13e+03,3.61,7.22e+03
2.13e+03,3.61,7.22e+03
2.13e+03,3.61,7.22e+03
2.13e+03,3.61,7.21e+03
2.13e+03,3.6,7.21e+03
2.13e+03,3.61,7.21e+03
2.14e+03,3.61,7.21e+03
2.14e+03,3.6,7.22e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.6,7.22e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.6,7.23e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.61,7.22e+03
2.14e+03,3.61,7.22e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.6,7.21e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.59,7.22e+03
2.15e+03,3.61,7.22e+03
2.15e+03,3.6,7.22e+03
2.16e+03,3.61,7.22e+03
2.16e+03,3.6,7.22e+03
2.16e+03,3.61,7.22e+03
2.16e+03,3.61,7.21e+03
2.16e+03,3.6,7.21e+03
2.16e+03,3.6,7.21e+03
