"Time";"temperature_front_bottom";"temperature_front_middle";"temperature_front_top";"temperature_rear_bottom";"temperature_rear_middle";"temperature_rear_top"
"2019-10-01T08:41:10+02:00";null;null;null;23.44;23.33;null
"2019-10-01T08:41:10+02:00";null;null;null;null;null;28.19
"2019-10-01T08:41:35+02:00";19.81;18.42;24.19;null;null;null
"2019-10-01T08:41:40+02:00";null;null;null;23.5;23.33;null
"2019-10-01T08:41:40+02:00";null;null;null;null;null;28.19
"2019-10-01T08:42:05+02:00";19.75;18.39;null;null;null;null
"2019-10-01T08:42:05+02:00";null;null;24.19;null;null;null
"2019-10-01T08:42:10+02:00";null;null;null;null;23.37;28.19
"2019-10-01T08:42:11+02:00";null;null;null;23.5;null;null
"2019-10-01T08:42:35+02:00";null;18.37;24.19;null;null;null
"2019-10-01T08:42:35+02:00";19.75;null;null;null;null;null
"2019-10-01T08:42:40+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:42:40+02:00";null;null;null;null;23.33;null
"2019-10-01T08:43:05+02:00";19.75;null;24.25;null;null;null
"2019-10-01T08:43:05+02:00";null;18.41;null;null;null;null
"2019-10-01T08:43:10+02:00";null;null;null;23.5;23.33;null
"2019-10-01T08:43:11+02:00";null;null;null;null;null;28.13
"2019-10-01T08:43:35+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:43:35+02:00";null;18.41;null;null;null;null
"2019-10-01T08:43:40+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:43:40+02:00";null;null;null;null;23.33;null
"2019-10-01T08:44:05+02:00";19.81;18.39;null;null;null;null
"2019-10-01T08:44:05+02:00";null;null;24.19;null;null;null
"2019-10-01T08:44:10+02:00";null;null;null;null;23.33;28.19
"2019-10-01T08:44:11+02:00";null;null;null;23.56;null;null
"2019-10-01T08:44:35+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:44:35+02:00";null;18.41;null;null;null;null
"2019-10-01T08:44:40+02:00";null;null;null;23.5;null;null
"2019-10-01T08:44:40+02:00";null;null;null;null;23.36;28.19
"2019-10-01T08:45:05+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:45:05+02:00";null;18.41;null;null;null;null
"2019-10-01T08:45:10+02:00";null;null;null;23.5;null;null
"2019-10-01T08:45:11+02:00";null;null;null;null;23.3;28.19
"2019-10-01T08:45:35+02:00";19.81;18.37;null;null;null;null
"2019-10-01T08:45:35+02:00";null;null;24.25;null;null;null
"2019-10-01T08:45:40+02:00";null;null;null;null;23.33;28.13
"2019-10-01T08:45:40+02:00";null;null;null;23.5;null;null
"2019-10-01T08:46:05+02:00";null;18.39;24.19;null;null;null
"2019-10-01T08:46:05+02:00";19.75;null;null;null;null;null
"2019-10-01T08:46:10+02:00";null;null;null;null;23.32;null
"2019-10-01T08:46:10+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:46:35+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:46:35+02:00";null;18.39;null;null;null;null
"2019-10-01T08:46:40+02:00";null;null;null;null;23.33;null
"2019-10-01T08:46:40+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:47:05+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:47:05+02:00";null;18.39;null;null;null;null
"2019-10-01T08:47:10+02:00";null;null;null;23.5;23.33;null
"2019-10-01T08:47:10+02:00";null;null;null;null;null;28.13
"2019-10-01T08:47:35+02:00";19.81;18.37;null;null;null;null
"2019-10-01T08:47:35+02:00";null;null;24.19;null;null;null
"2019-10-01T08:47:40+02:00";null;null;null;null;23.33;null
"2019-10-01T08:47:40+02:00";null;null;null;23.56;null;28.19
"2019-10-01T08:48:05+02:00";null;18.37;24.19;null;null;null
"2019-10-01T08:48:05+02:00";19.75;null;null;null;null;null
"2019-10-01T08:48:10+02:00";null;null;null;null;23.34;null
"2019-10-01T08:48:11+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:48:35+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:48:35+02:00";null;18.36;null;null;null;null
"2019-10-01T08:48:40+02:00";null;null;null;null;23.3;null
"2019-10-01T08:48:40+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:49:05+02:00";null;18.36;24.19;null;null;null
"2019-10-01T08:49:05+02:00";19.75;null;null;null;null;null
"2019-10-01T08:49:10+02:00";null;null;null;23.56;23.3;null
"2019-10-01T08:49:11+02:00";null;null;null;null;null;28.13
"2019-10-01T08:49:35+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:49:35+02:00";null;18.41;null;null;null;null
"2019-10-01T08:49:40+02:00";null;null;null;23.56;23.3;null
"2019-10-01T08:49:40+02:00";null;null;null;null;null;28.13
"2019-10-01T08:50:05+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:50:05+02:00";null;18.36;null;null;null;null
"2019-10-01T08:50:10+02:00";null;null;null;null;null;28.13
"2019-10-01T08:50:11+02:00";null;null;null;23.56;23.34;null
"2019-10-01T08:50:35+02:00";19.81;18.39;24.19;null;null;null
"2019-10-01T08:50:40+02:00";null;null;null;null;23.36;null
"2019-10-01T08:50:40+02:00";null;null;null;23.69;null;28.19
"2019-10-01T08:51:05+02:00";null;18.36;null;null;null;null
"2019-10-01T08:51:05+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:51:10+02:00";null;null;null;null;23.37;null
"2019-10-01T08:51:11+02:00";null;null;null;23.63;null;28.13
"2019-10-01T08:51:35+02:00";19.81;18.36;null;null;null;null
"2019-10-01T08:51:35+02:00";null;null;24.25;null;null;null
"2019-10-01T08:51:40+02:00";null;null;null;null;23.38;28.13
"2019-10-01T08:51:40+02:00";null;null;null;23.63;null;null
"2019-10-01T08:52:05+02:00";null;18.37;24.25;null;null;null
"2019-10-01T08:52:05+02:00";19.81;null;null;null;null;null
"2019-10-01T08:52:10+02:00";null;null;null;23.69;23.37;null
"2019-10-01T08:52:11+02:00";null;null;null;null;null;28.13
"2019-10-01T08:52:35+02:00";null;18.39;null;null;null;null
"2019-10-01T08:52:35+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:52:40+02:00";null;null;null;23.63;null;28.19
"2019-10-01T08:52:40+02:00";null;null;null;null;23.37;null
"2019-10-01T08:53:05+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:53:05+02:00";null;18.37;null;null;null;null
"2019-10-01T08:53:10+02:00";null;null;null;null;23.37;28.19
"2019-10-01T08:53:11+02:00";null;null;null;23.63;null;null
"2019-10-01T08:53:35+02:00";19.81;18.37;null;null;null;null
"2019-10-01T08:53:35+02:00";null;null;24.19;null;null;null
"2019-10-01T08:53:40+02:00";null;null;null;null;23.36;28.13
"2019-10-01T08:53:40+02:00";null;null;null;23.56;null;null
"2019-10-01T08:54:05+02:00";19.81;null;24.25;null;null;null
"2019-10-01T08:54:05+02:00";null;18.39;null;null;null;null
"2019-10-01T08:54:11+02:00";null;null;null;null;23.36;28.13
"2019-10-01T08:54:11+02:00";null;null;null;23.63;null;null
"2019-10-01T08:54:35+02:00";19.75;null;24.13;null;null;null
"2019-10-01T08:54:35+02:00";null;18.41;null;null;null;null
